Estado;Año;Semestre;Trimestre;Mes;Fecha_Inicio;Fecha_Final;Red;Nivel;Id_Prestador;Prestador;Id_Sede;Sede;Sede_Homologada;Tipo_Sede;Latitud;Longitud;Decreto_2193;Grupo_Servicio;Tipo_Camas;Estandar_Rendimiento;Servicio_Padre;Id_Servicio_Hijo;Servicio_Hijo;Id_Servicio_Nieto;Servicio_Nieto;Id_Servicio_Habilitacion;Servicio_Habilitacion;Oportunidad;Egresos_Vinculado_Servicio;Egresos_Subsidiado_Servicio;Egresos_Contributivo_Servicio;Egresos_Otro;Total_Egresos_Servicio;UVR;Egresos_Vinculado_Servicio_UVR;Egresos_Subsidiado_Servicio_UVR;Egresos_Contributivo_Servicio_UVR;Egresos_Otro_Servicio_UVR;Total_Egresos_Servicio_UVR;Camas_Disponibles;Camas_Habilitadas;Oferta_Teorica_INF;Dias_Cama_Disponible;Dias_Cama_Ocupado;Dias_Cama_Inhabilitadas;Egresos_Vinculado_Institucional;Egresos_Subsidiado_Institucional;Egresos_Contributivo_Institucional;Egresos_Otro_Institucional;Total_Egresos_Institucional;Dias_Estancia_Institucional;FechaFiltro
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300101;GINECOLOGIA;101;GENERAL ADULTOS;0;7;25;14;2;48;11,64;81,48;291;162,96;23,28;558,72;5;0;42;145;144;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300103;MEDICINA INTERNA;101;GENERAL ADULTOS;0;54;157;71;17;299;11,64;628,56;1827,48;826,44;197,88;3480,36;21;20;260;609;607;29;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos obstétricos (partos, cesáreas y otros egresos obstétricos);Obstétricos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300104;OBSTETRICIA;101;GENERAL ADULTOS;0;113;173;71;29;386;11,64;1315,32;2013,72;826,44;337,56;4493,04;22;28;356;638;600;29;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos quirúrgicos (Sin incluir partos, cesáreas y otros egresos obstétricos);Quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300105;QUIRURGICO;101;GENERAL ADULTOS;0;55;114;76;45;290;11,64;640,2;1326,96;884,64;523,8;3375,6;41;43;258;1189;1160;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300202;PEDIATRIA;102;GENERAL PEDIÁTRICA;0;6;109;80;12;207;11,64;69,84;1268,76;931,2;139,68;2409,48;38;40;210;1102;940;58;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300203;UNIDAD DE CUIDADO BASICO NEONATAL;102;GENERAL PEDIÁTRICA;0;6;24;12;10;52;11,64;69,84;279,36;139,68;116,4;605,28;16;16;59;464;351;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300501;CUIDADO INTENSIVO ADULTO;110;CUIDADO INTENSIVO ADULTOS;0;2;14;3;3;22;108,55;217,1;1519,7;325,65;325,65;2388,1;6;6;22;174;150;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300503;CUIDADO INTENSIVO NEONATAL;108;CUIDADO INTENSIVO NEONATAL;0;2;6;3;3;14;108,55;217,1;651,3;325,65;325,65;1519,7;7;7;16;203;146;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300601;CUIDADO INTERMEDIO ADULTO;107;CUIDADO INTERMEDIO ADULTOS;0;3;20;2;3;28;51,33;153,99;1026,6;102,66;153,99;1437,24;3;3;37;87;57;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300603;CUIDADO INTERMEDIO NEONATAL;105;CUIDADO INTERMEDIO NEONATAL;0;3;7;5;3;18;51,33;153,99;359,31;256,65;153,99;923,94;6;6;20;174;135;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100614;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;UNIDAD DE SERVICIOS DE SALUD CENTRO DE SERVICIOS ESPECIALIZADO;CAPS;475,347;-740,917;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;51;487;348;79;965;11,64;593,64;5668,68;4050,72;919,56;11232,6;42;42;1058;1218;965;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100616;UNIDAD DE SERVICIOS DE SALUD GAITANA I;UNIDAD DE SERVICIOS DE SALUD GAITANA I;CAPS;474,083;-741,102;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;1;47;30;1;79;10,74;10,74;504,78;322,2;10,74;848,46;4;4;100;116;79;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100623;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;CAPS;465,374;-740,655;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300103;MEDICINA INTERNA;101;GENERAL ADULTOS;0;13;59;28;26;126;10,74;139,62;633,66;300,72;279,24;1353,24;27;28;119;783;720;29;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;2;01/02/2020 12:00:00 a. m.;28/02/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100623;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;UNIDAD DE SERVICIOS DE SALUD CHAPINERO;CAPS;465,374;-740,655;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;16;160;105;24;305;10,74;171,84;1718,4;1127,7;257,76;3275,7;12;12;302;348;305;0;0;0;0;0;0;0;01/02/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300106;VIH/SIDA;101;GENERAL ADULTOS;0;0;5;1;0;6;15,64;0;78,2;15,64;0;93,84;10;12;5;310;284;62;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300202;PEDIATRIA;102;GENERAL PEDIÁTRICA;0;2;137;48;6;193;15,64;31,28;2142,68;750,72;93,84;3018,52;25;49;193;775;695;744;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300203;UNIDAD DE CUIDADO BASICO NEONATAL;102;GENERAL PEDIÁTRICA;0;1;38;13;3;55;15,64;15,64;594,32;203,32;46,92;860,2;16;16;65;496;377;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Egresos salud mental;Salud mental;Salud Mental;3;HOSPITALIZACIÓN;3003;SALUD MENTAL;300302;PSIQUIATRIA;103;PSIQUIATRÍA O UNIDAD DE SALUD MENTAL;0;2;43;33;14;92;15,64;31,28;672,52;516,12;218,96;1438,88;22;32;94;682;595;310;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300501;CUIDADO INTENSIVO ADULTO;110;CUIDADO INTENSIVO ADULTOS;0;5;45;15;7;72;108,55;542,75;4884,75;1628,25;759,85;7815,6;20;23;69;620;581;93;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300502;CUIDADO INTENSIVO DE QUEMADOS;111;UNIDAD DE QUEMADOS ADULTOS;0;0;6;8;9;23;108,55;0;651,3;868,4;976,95;2496,65;10;10;26;310;243;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300503;CUIDADO INTENSIVO NEONATAL;108;CUIDADO INTENSIVO NEONATAL;0;1;9;4;3;17;108,55;108,55;976,95;434,2;325,65;1845,35;9;9;23;279;184;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes Unidad Cuidados Intensivos;Unidad Cuidados Intensivos;Especializada;3;HOSPITALIZACIÓN;3005;UNIDAD CUIDADOS INTENSIVOS;300504;CUIDADO INTENSIVO PEDIATRICO;109;CUIDADO INTENSIVO PEDIÁTRICO;0;0;15;6;7;28;108,55;0;1628,25;651,3;759,85;3039,4;9;9;32;279;215;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300601;CUIDADO INTERMEDIO ADULTO;107;CUIDADO INTERMEDIO ADULTOS;0;1;10;4;4;19;51,33;51,33;513,3;205,32;205,32;975,27;2;3;22;62;47;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300602;CUIDADO INTERMEDIO DE QUEMADOS;111;UNIDAD DE QUEMADOS ADULTOS;0;1;23;23;7;54;51,33;51,33;1180,59;1180,59;359,31;2771,82;35;43;59;1085;893;248;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300603;CUIDADO INTERMEDIO NEONATAL;105;CUIDADO INTERMEDIO NEONATAL;0;3;11;6;3;23;51,33;153,99;564,63;307,98;153,99;1180,59;9;9;28;279;205;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en Cuidados Intermedios;Unidad Cuidados Intermedios;Especializada;3;HOSPITALIZACIÓN;3006;UNIDAD CUIDADOS INTERMEDIOS;300604;CUIDADO INTERMEDIO PEDIATRICO;106;CUIDADO INTERMEDIO PEDIÁTRICO;0;0;1;0;0;1;51,33;0;51,33;0;0;51,33;1;1;2;31;11;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100601;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;UNIDAD DE SERVICIOS DE SALUD SIMÓN BOLÍVAR;CAPS;474,243;-740,231;Pacientes en observación;Observación urgencias;Observación;3;HOSPITALIZACIÓN;3007;OBSERVACION DE URGENCIAS;300701;OBSERVACION DE URGENCIAS;0;NO APLICA;0;31;1147;505;253;1936;15,64;484,84;17939,08;7898,2;3956,92;30279,04;66;66;1841;2046;1936;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100602;UNIDAD DE SERVICIOS DE SALUD FRAY BARTOLOMÉ DE LAS CASAS;UNIDAD DE SERVICIOS DE SALUD FRAY BARTOLOMÉ DE LAS CASAS;CAPS;46,928;-740,677;Egresos salud mental;Salud mental;Salud Mental;3;HOSPITALIZACIÓN;3003;SALUD MENTAL;300302;PSIQUIATRIA;103;PSIQUIATRÍA O UNIDAD DE SALUD MENTAL;0;8;67;31;15;121;15,64;125,12;1047,88;484,84;234,6;1892,44;98;102;115;3038;2857;124;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300101;GINECOLOGIA;101;GENERAL ADULTOS;0;9;18;2;6;35;11,64;104,76;209,52;23,28;69,84;407,4;3;0;32;93;91;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300103;MEDICINA INTERNA;101;GENERAL ADULTOS;0;33;309;194;68;604;11,64;384,12;3596,76;2258,16;791,52;7030,56;83;81;578;2573;2416;62;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos obstétricos (partos, cesáreas y otros egresos obstétricos);Obstétricos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300104;OBSTETRICIA;101;GENERAL ADULTOS;0;35;83;25;45;188;11,64;407,4;966,12;291;523,8;2188,32;16;23;219;496;383;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos quirúrgicos (Sin incluir partos, cesáreas y otros egresos obstétricos);Quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3001;GENERAL ADULTOS;300105;QUIRURGICO;101;GENERAL ADULTOS;0;21;133;64;60;278;11,64;244,44;1548,12;744,96;698,4;3235,92;40;41;298;1240;1040;31;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
Enviado;2020;I Sem;I Trim;3;01/03/2020 12:00:00 a. m.;31/03/2020 12:00:00 a. m.;RED NORTE;III Nivel;900971006;SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E;90097100603;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;UNIDAD DE SERVICIOS DE SALUD ENGATIVÁ CALLE 80;CAPS;471,156;-741,109;Egresos no quirúrgicos (No incluye salud mental, partos, cesáreas y otros egresos obstétricos);No quirúrgicos;Especializada;3;HOSPITALIZACIÓN;3002;GENERAL PEDIATRICA;300203;UNIDAD DE CUIDADO BASICO NEONATAL;102;GENERAL PEDIÁTRICA;0;17;36;9;22;84;11,64;197,88;419,04;104,76;256,08;977,76;12;12;99;372;282;0;0;0;0;0;0;0;01/03/2020 12:00:00 a. m.
